exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,original_r
16,118,5,2,150,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,119,5,2,175,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,120,5,2,200,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,121,5,2,225,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,122,5,2,250,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,123,5,2,275,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,124,5,2,300,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,125,5,2,325,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,126,5,2,350,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
16,127,5,2,375,10,0.41414395761875317,0.4144747422901328,-0.6574937692235694,0.4145942660833672,0.4142804658609732,-0.10697142702071627,0.529058605311209,0.5043258788245542,-0.3482646246706034,-0.9502583693259468,4.000263278629735e-05,8.634223628434063e-05,200
