,exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error,v_suz_error
696,15,697,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.000572559060561,0.0013138450927040002,0.0009014714909249999,0.0017035836136133665
697,15,698,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.000572559060561,0.0013138450927040002,0.0008694082348949999,0.0016187542698847361
698,15,699,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.000572559060561,0.0013138450927040002,0.000554810032326,0.0012602423422233553
699,15,700,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.000572559060561,0.0013138450927040002,0.0009063441050419998,0.0017309735954713322
700,15,701,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.000572559060561,0.0013138450927040002,0.0009968834398930001,0.00183588217865041
701,15,702,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.000572559060561,0.0013138450927040002,0.0006381458560240001,0.0011775516053292236
702,15,703,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000572559060561,0.0013138450927040002,0.0008939112290510001,0.0016843907336223066
703,15,704,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.000572559060561,0.0013138450927040002,0.000609953437831,0.001256652713580904
704,15,705,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.000572559060561,0.0013138450927040002,0.00116750051328,0.002128309832157201
705,15,706,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.000572559060561,0.0013138450927040002,0.0008155496470750001,0.0015748864924874006
706,15,707,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.000572559060561,0.0013138450927040002,0.00116853564393,0.0021367651055745804
707,15,708,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.000572559060561,0.0013138450927040002,0.000813822587641,0.0013074079774217072
708,15,709,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.000572559060561,0.0013138450927040002,0.00120186231447,0.002119721449618185
709,15,710,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000572559060561,0.0013138450927040002,0.00080009975966,0.0015067740422385753
710,15,711,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.000572559060561,0.0013138450927040002,0.00071379468463,0.0012748634670900303
711,15,712,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.000572559060561,0.0013138450927040002,0.000746712777974,0.0014727943363573761
712,15,713,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.000572559060561,0.0013138450927040002,0.0007618026707220001,0.0015074669314189815
713,15,714,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000572559060561,0.0013138450927040002,0.000572559060561,0.0013138450926999513
714,15,715,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.000572559060561,0.0013138450927040002,0.0007116732044949999,0.00139245872526967
715,15,716,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.000572559060561,0.0013138450927040002,0.000642925822326,0.001325351076186945
716,15,717,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.000572559060561,0.0013138450927040002,0.0008198383042220001,0.0015496853723569685
717,15,718,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.000572559060561,0.0013138450927040002,0.000602794937609,0.0012645441833974325
718,15,719,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.000572559060561,0.0013138450927040002,0.000534601754073,0.001244024298279538
719,15,720,5,2,100,10,0.41495386671448903,0.41175543919397206,-0.655937206875192,0.413869536167729,0.4153556177531789,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000572559060561,0.0013138450927040002,0.000931291344498,0.0017733698696874574
720,15,721,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.000605250536841,0.001392458725258,0.000799695513113,0.001330323387528409
721,15,722,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.000605250536841,0.001392458725258,0.000757094599688,0.0013095710366606828
722,15,723,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000605250536841,0.001392458725258,0.000808403354553,0.0020382923241751925
723,15,724,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.000605250536841,0.001392458725258,0.000848012223504,0.0012640933429922281
724,15,725,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.000605250536841,0.001392458725258,0.0007165781715650001,0.0015359722434719841
725,15,726,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.000605250536841,0.001392458725258,0.0007001670505580001,0.0016526556537151892
726,15,727,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.000605250536841,0.001392458725258,0.000716128148994,0.0017035836136133665
727,15,728,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.000605250536841,0.001392458725258,0.000788921837472,0.0016187542698847361
728,15,729,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.000605250536841,0.001392458725258,0.0006870044691630001,0.0012602423422233553
729,15,730,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.000605250536841,0.001392458725258,0.0007238647106489999,0.0017309735954713322
730,15,731,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.000605250536841,0.001392458725258,0.0008566579634669999,0.00183588217865041
731,15,732,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.000605250536841,0.001392458725258,0.0008339291525339998,0.0011775516053292236
732,15,733,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000605250536841,0.001392458725258,0.000712455497278,0.0016843907336223066
733,15,734,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.000605250536841,0.001392458725258,0.000808782645772,0.001256652713580904
734,15,735,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.000605250536841,0.001392458725258,0.00101874117806,0.002128309832157201
735,15,736,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.000605250536841,0.001392458725258,0.0006861420945229999,0.0015748864924874006
736,15,737,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.000605250536841,0.001392458725258,0.000925739663262,0.0021367651055745804
737,15,738,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.000605250536841,0.001392458725258,0.000891043657027,0.0013074079774217072
738,15,739,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.000605250536841,0.001392458725258,0.000899401892005,0.002119721449618185
739,15,740,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.000605250536841,0.001392458725258,0.000770953261139,0.0015067740422385753
740,15,741,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.000605250536841,0.001392458725258,0.000946567442916,0.0012748634670900303
741,15,742,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.000605250536841,0.001392458725258,0.0006907265076960001,0.0014727943363573761
742,15,743,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.000605250536841,0.001392458725258,0.000680229445709,0.0015074669314189815
743,15,744,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.000605250536841,0.001392458725258,0.000765868078507,0.0013138450926999513
744,15,745,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.000605250536841,0.001392458725258,0.000605250536841,0.00139245872526967
745,15,746,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.000605250536841,0.001392458725258,0.000674182881635,0.001325351076186945
746,15,747,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.000605250536841,0.001392458725258,0.000776976582139,0.0015496853723569685
747,15,748,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.000605250536841,0.001392458725258,0.000769185607202,0.0012645441833974325
748,15,749,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.000605250536841,0.001392458725258,0.000729232080075,0.001244024298279538
749,15,750,5,2,100,10,0.41414197019302895,0.413925587750326,-0.656398229142478,0.41341193803876897,0.414909323348313,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.000605250536841,0.001392458725258,0.000779415547168,0.0017733698696874574
750,15,751,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.0005522315717480001,0.001325351076174,0.0006587896077610001,0.001330323387528409
751,15,752,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.0005522315717480001,0.001325351076174,0.000631055226075,0.0013095710366606828
752,15,753,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.0005522315717480001,0.001325351076174,0.00100589334118,0.0020382923241751925
753,15,754,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.0005522315717480001,0.001325351076174,0.0007016435931789999,0.0012640933429922281
754,15,755,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.0005522315717480001,0.001325351076174,0.000737197667122,0.0015359722434719841
755,15,756,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.0005522315717480001,0.001325351076174,0.000728821751646,0.0016526556537151892
756,15,757,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.0005522315717480001,0.001325351076174,0.0007873871233429999,0.0017035836136133665
757,15,758,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.0005522315717480001,0.001325351076174,0.000801403113646,0.0016187542698847361
758,15,759,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.0005522315717480001,0.001325351076174,0.0005632373327330001,0.0012602423422233553
759,15,760,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.0005522315717480001,0.001325351076174,0.000793443677268,0.0017309735954713322
760,15,761,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.0005522315717480001,0.001325351076174,0.0009056486661760001,0.00183588217865041
761,15,762,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.0005522315717480001,0.001325351076174,0.000707806669259,0.0011775516053292236
762,15,763,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.0005522315717480001,0.001325351076174,0.0007854505174430002,0.0016843907336223066
763,15,764,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.0005522315717480001,0.001325351076174,0.000680183452926,0.001256652713580904
764,15,765,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.0005522315717480001,0.001325351076174,0.00106120752962,0.002128309832157201
765,15,766,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.0005522315717480001,0.001325351076174,0.0007180322524050001,0.0015748864924874006
766,15,767,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.0005522315717480001,0.001325351076174,0.0010456512011,0.0021367651055745804
767,15,768,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.0005522315717480001,0.001325351076174,0.000749357694754,0.0013074079774217072
768,15,769,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.0005522315717480001,0.001325351076174,0.0010830664398499999,0.002119721449618185
769,15,770,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.0005522315717480001,0.001325351076174,0.0007304968045239999,0.0015067740422385753
770,15,771,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.0005522315717480001,0.001325351076174,0.0007908284374689999,0.0012748634670900303
771,15,772,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.0005522315717480001,0.001325351076174,0.0006929835012160001,0.0014727943363573761
772,15,773,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.0005522315717480001,0.001325351076174,0.00071511342733,0.0015074669314189815
773,15,774,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.0005522315717480001,0.001325351076174,0.000641612205638,0.0013138450926999513
774,15,775,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.0005522315717480001,0.001325351076174,0.00067450798003,0.00139245872526967
775,15,776,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.0005522315717480001,0.001325351076174,0.0005522315717480001,0.001325351076186945
776,15,777,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.0005522315717480001,0.001325351076174,0.0007741596561889999,0.0015496853723569685
777,15,778,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.0005522315717480001,0.001325351076174,0.000641564593721,0.0012645441833974325
778,15,779,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.0005522315717480001,0.001325351076174,0.0006010942906830001,0.001244024298279538
779,15,780,5,2,100,10,0.41699803782807904,0.408569643895589,-0.655997143254719,0.41395809588325,0.41646728152535706,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.0005522315717480001,0.001325351076174,0.000831402787028,0.0017733698696874574
780,15,781,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.000619196505713,0.001549685372356,0.0008634171936449999,0.001330323387528409
781,15,782,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.000619196505713,0.001549685372356,0.000892118314119,0.0013095710366606828
782,15,783,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000619196505713,0.001549685372356,0.0006537800287619999,0.0020382923241751925
783,15,784,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.000619196505713,0.001549685372356,0.000978250044874,0.0012640933429922281
784,15,785,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.000619196505713,0.001549685372356,0.0008433798379159999,0.0015359722434719841
785,15,786,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.000619196505713,0.001549685372356,0.0008288838983300001,0.0016526556537151892
786,15,787,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.000619196505713,0.001549685372356,0.0006482700224959999,0.0017035836136133665
787,15,788,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.000619196505713,0.001549685372356,0.00072642647347,0.0016187542698847361
788,15,789,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.000619196505713,0.001549685372356,0.0008357835192869999,0.0012602423422233553
789,15,790,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.000619196505713,0.001549685372356,0.0008073206456519999,0.0017309735954713322
790,15,791,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.000619196505713,0.001549685372356,0.0007787982218610001,0.00183588217865041
791,15,792,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.000619196505713,0.001549685372356,0.0009589831133180001,0.0011775516053292236
792,15,793,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.000619196505713,0.001549685372356,0.000619180510822,0.0016843907336223066
793,15,794,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.000619196505713,0.001549685372356,0.000933549966786,0.001256652713580904
794,15,795,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.000619196505713,0.001549685372356,0.000900256717809,0.002128309832157201
795,15,796,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.000619196505713,0.001549685372356,0.0008123558428280001,0.0015748864924874006
796,15,797,5,2,100,10,0.413116518354242,0.415728557670789,-0.6557918861943011,0.412552411017468,0.414386402721679,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.000619196505713,0.001549685372356,0.000764781846408,0.0021367651055745804
